exp_dir,aggregator,alpha,adv_percent,mu,seed,attack_mode,round,macro_f1,macro_f1_val,n_test_total,config_key
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,bulyan,0.5,0,0.0,47,none,20,0.6758387338369269,,306569,bulyan_alpha0.5_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv0_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,krum,0.2,0,0.0,61,none,20,0.5384706613887984,,306568,krum_alpha0.2_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv10_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,fedavg,0.1,10,0.0,55,none,20,0.1861832767954306,,306570,fedavg_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,krum,0.05,20,0.0,44,none,20,0.2014851878351314,,306570,krum_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv10_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,fedavg,1.0,10,0.0,42,none,20,0.5330107383220677,,306568,fedavg_alpha1.0_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.2_adv10_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,bulyan,0.2,10,0.0,49,none,20,0.6336533779333445,,306570,bulyan_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,krum,1.0,0,0.0,49,none,20,0.6275723920312817,,306570,krum_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv0_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,krum,0.2,0,0.0,56,none,20,0.5507916666169533,,306570,krum_alpha0.2_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,median,0.5,10,0.0,59,none,20,0.619205508651094,,306571,median_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv30_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,krum,1.0,30,0.0,60,none,20,0.4210170441155234,,306570,krum_alpha1.0_adv30_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha1.0_adv10_dp0_pers0_mu0.1_modesign_flip_topk_seed43_datasetedge-iiotset-full,bulyan,1.0,10,0.1,43,sign,20,0.5539606459785686,,306569,bulyan_alpha1.0_adv10_mu0.1
dsedge-iiotset-full_comp_median_alphainf_adv10_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,median,inf,10,0.0,56,none,20,0.6499770500396094,,306570,median_alphainf_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv20_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,krum,inf,20,0.0,45,none,20,0.5764198340444784,,306570,krum_alphainf_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed44_datasetedge-iiotset-full,krum,0.5,20,0.0,44,label,20,0.559356287291646,,306571,krum_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv30_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,krum,0.2,30,0.0,58,none,20,0.4342684815895057,,306570,krum_alpha0.2_adv30_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.01_modenone_seed43_datasetedge-iiotset-full,bulyan,0.5,0,0.01,43,none,20,0.6991942767177274,,306570,bulyan_alpha0.5_adv0_mu0.01
dsedge-iiotset-full_comp_krum_alpha0.1_adv0_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,krum,0.1,0,0.0,58,none,20,0.2436795043916401,,306569,krum_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.02_adv30_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,krum,0.02,30,0.0,61,none,20,0.2528072949224796,,306569,krum_alpha0.02_adv30_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.1_adv10_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,bulyan,0.1,10,0.0,51,none,20,0.5069740403436792,,306570,bulyan_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,fedavg,0.2,0,0.0,52,none,20,0.655928019972755,,306569,fedavg_alpha0.2_adv0_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha1.0_adv10_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,bulyan,1.0,10,0.0,46,none,20,0.6516255611606127,,306571,bulyan_alpha1.0_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed43_datasetedge-iiotset-full,median,0.5,20,0.0,43,sign,20,0.5902917200636906,,306570,median_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_median_alphainf_adv10_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,median,inf,10,0.0,61,none,20,0.6009230792754392,,306570,median_alphainf_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alphainf_adv10_dp0_pers0_mu0.01_modesign_flip_topk_seed46_datasetedge-iiotset-full,bulyan,inf,10,0.01,46,sign,20,0.6480829213309005,,306570,bulyan_alphainf_adv10_mu0.01
dsedge-iiotset-full_comp_median_alpha0.05_adv30_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,median,0.05,30,0.0,59,none,20,0.5761597958155464,,306570,median_alpha0.05_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.02_adv30_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,krum,0.02,30,0.0,56,none,20,0.3540880622006577,,306570,krum_alpha0.02_adv30_mu0.0
dsedge-iiotset-full_comp_bulyan_alphainf_adv10_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,bulyan,inf,10,0.0,49,none,20,0.6223012790833988,,306570,bulyan_alphainf_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.02_adv0_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,krum,0.02,0,0.0,55,none,20,0.2546094070997988,,306570,krum_alpha0.02_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.02_adv30_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,median,0.02,30,0.0,61,none,20,0.3988065344846521,,306569,median_alpha0.02_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed47_datasetedge-iiotset-full,fedavg,0.5,20,0.0,47,sign,20,0.0291431539820573,,306569,fedavg_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,krum,0.5,30,0.0,57,none,20,0.4132178782004199,,306571,krum_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed48_datasetedge-iiotset-full,median,0.5,30,0.0,48,targeted,20,0.4080329934610638,,306569,median_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_modetargeted_label_seed44_datasetedge-iiotset-full,fedavg,0.5,10,0.0,44,targeted,20,0.5981398919801503,,306571,fedavg_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed51_datasetedge-iiotset-full,fedavg,0.5,20,0.0,51,targeted,20,0.3822617573417912,,306570,fedavg_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.05_adv30_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,krum,0.05,30,0.0,59,none,20,0.2905106417487854,,306570,krum_alpha0.05_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha1.0_adv10_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,median,1.0,10,0.0,59,none,20,0.619924773082051,,306572,median_alpha1.0_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,krum,0.5,30,0.0,60,none,20,0.6035813856265907,,306570,krum_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,fedavg,0.02,20,0.0,50,none,20,0.2144024574605928,,306569,fedavg_alpha0.02_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha0.02_adv30_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,median,0.02,30,0.0,56,none,20,0.3608151433536588,,306570,median_alpha0.02_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.01_seed45_datasetedge-iiotset-full,fedprox,0.1,0,0.01,45,none,20,0.0,0.0,0,fedprox_alpha0.1_adv0_mu0.01
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,fedavg,0.5,10,0.0,42,none,20,0.6001297734408884,,306568,fedavg_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed45_datasetedge-iiotset-full,median,0.5,30,0.0,45,label,20,0.3517858035191513,,306571,median_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv20_dp0_pers0_mu0.01_modelabel_flip_seed43_datasetedge-iiotset-full,fedprox,0.5,20,0.01,43,label,20,0.6192439776220041,,306570,fedprox_alpha0.5_adv20_mu0.01
dsedge-iiotset-full_comp_krum_alphainf_adv0_dp0_pers0_mu0.1_modenone_seed42_datasetedge-iiotset-full,krum,inf,0,0.1,42,none,20,0.5782740226822413,,306570,krum_alphainf_adv0_mu0.1
dsedge-iiotset-full_comp_bulyan_alpha0.1_adv0_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,bulyan,0.1,0,0.0,51,none,20,0.5730187228923767,,306570,bulyan_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv30_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,fedavg,0.05,30,0.0,42,none,20,0.1651388114897099,,306570,fedavg_alpha0.05_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv20_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,median,0.05,20,0.0,44,none,20,0.3473643956118872,,306570,median_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha0.2_adv10_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,median,0.2,10,0.0,61,none,20,0.5925355072003159,,306568,median_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed51_datasetedge-iiotset-full,fedavg,0.5,20,0.0,51,label,20,0.2894906326022388,,306570,fedavg_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv20_dp0_pers0_mu0.1_modetargeted_label_seed46_datasetedge-iiotset-full,fedprox,1.0,20,0.1,46,targeted,20,0.5022100996217308,,306571,fedprox_alpha1.0_adv20_mu0.1
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_modelabel_flip_seed50_datasetedge-iiotset-full,median,0.5,10,0.0,50,label,20,0.558170769900596,,306569,median_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.2_adv10_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,median,0.2,10,0.0,56,none,20,0.6374162382672027,,306570,median_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv20_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,krum,0.2,20,0.0,45,none,20,0.2569047954723816,,306571,krum_alpha0.2_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv30_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,krum,inf,30,0.0,58,none,20,0.4642774869415785,,306570,krum_alphainf_adv30_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,bulyan,0.5,10,0.0,46,none,20,0.6494043258759924,,306568,bulyan_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv10_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,krum,0.2,10,0.0,50,none,20,0.481188871861628,,306568,krum_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.2_adv20_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,median,0.2,20,0.0,43,none,20,0.6532339434478429,,306570,median_alpha0.2_adv20_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.05_adv0_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,bulyan,0.05,0,0.0,54,none,20,0.4838673066205642,,306568,bulyan_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.02_seed48_datasetedge-iiotset-full,fedprox,0.02,0,0.02,48,none,20,0.58218812529477,0.526161759570388,229933,fedprox_alpha0.02_adv0_mu0.02
dsedge-iiotset-full_comp_median_alpha0.05_adv10_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,median,0.05,10,0.0,51,none,20,0.4574554221518605,,306570,median_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.01_modesign_flip_topk_seed44_datasetedge-iiotset-full,krum,0.1,10,0.01,44,sign,20,0.3067926156435661,,306570,krum_alpha0.1_adv10_mu0.01
dsedge-iiotset-full_comp_fedavg_alphainf_adv20_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,fedavg,inf,20,0.0,58,none,20,0.0536130096821183,,306570,fedavg_alphainf_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv0_dp0_pers0_mu0.01_modenone_seed45_datasetedge-iiotset-full,krum,0.1,0,0.01,45,none,20,0.4098771509107908,,306569,krum_alpha0.1_adv0_mu0.01
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv30_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,fedavg,0.2,30,0.0,45,none,20,0.0029768710208709,,306571,fedavg_alpha0.2_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv10_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,fedavg,0.02,10,0.0,45,none,20,0.0412317249988294,,306570,fedavg_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,bulyan,inf,0,0.0,46,none,20,0.7231782403720005,,306570,bulyan_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,fedavg,0.05,0,0.0,50,none,20,0.5614779101314247,,306571,fedavg_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,fedavg,0.5,20,0.0,57,none,20,0.0520518394766132,,306571,fedavg_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha0.02_adv0_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,median,0.02,0,0.0,53,none,20,0.3116848176210126,,306570,median_alpha0.02_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,median,0.5,30,0.0,51,none,20,0.330228899600588,,306570,median_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,krum,0.1,10,0.0,48,none,20,0.5786891230378934,,306570,krum_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv20_dp0_pers0_mu0.01_modesign_flip_topk_seed46_datasetedge-iiotset-full,krum,1.0,20,0.01,46,sign,20,0.5399429621247955,,306571,krum_alpha1.0_adv20_mu0.01
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,fedavg,0.5,20,0.0,60,none,20,0.5099601637231176,,306570,fedavg_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.2_seed45_datasetedge-iiotset-full,fedprox,1.0,0,0.2,45,none,20,0.0,0.0,0,fedprox_alpha1.0_adv0_mu0.2
dsedge-iiotset-full_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,krum,0.05,20,0.0,48,none,20,0.2139369331023678,,306570,krum_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv10_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,fedavg,0.1,10,0.0,59,none,20,0.2535520131668676,,306570,fedavg_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv30_dp0_pers0_mu0.1_modelabel_flip_seed46_datasetedge-iiotset-full,krum,0.1,30,0.1,46,label,20,0.2306853203138773,,306570,krum_alpha0.1_adv30_mu0.1
dsedge-iiotset-full_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,median,0.02,20,0.0,47,none,20,0.4654119292571179,,306569,median_alpha0.02_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,krum,1.0,0,0.0,45,none,20,0.6398245023575542,,306570,krum_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.2_adv10_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,bulyan,0.2,10,0.0,45,none,20,0.2951522134004163,,306571,bulyan_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,median,0.5,10,0.0,55,none,20,0.5206581359874903,,306571,median_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,fedavg,0.1,0,0.0,50,none,20,0.6280072211356824,,306569,fedavg_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,krum,0.5,20,0.0,46,none,20,0.5046563175268933,,306568,krum_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha1.0_adv10_dp0_pers0_mu0.01_modegrad_ascent_seed42_datasetedge-iiotset-full,bulyan,1.0,10,0.01,42,grad,20,0.6452664355937525,,306568,bulyan_alpha1.0_adv10_mu0.01
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed48_datasetedge-iiotset-full,krum,0.5,20,0.0,48,label,20,0.4371674625303036,,306569,krum_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv20_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,krum,inf,20,0.0,49,none,20,0.5526016009795415,,306570,krum_alphainf_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv0_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,krum,0.1,0,0.0,54,none,20,0.4379903282172602,,306570,krum_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv30_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,krum,0.2,30,0.0,54,none,20,0.4829142326250201,,306570,krum_alpha0.2_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv30_dp0_pers0_mu0.01_modetargeted_label_seed45_datasetedge-iiotset-full,krum,0.1,30,0.01,45,targeted,20,0.1600487098617385,,306569,krum_alpha0.1_adv30_mu0.01
dsedge-iiotset-full_comp_median_alphainf_adv0_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,median,inf,0,0.0,50,none,20,0.7021396733955637,,306570,median_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv20_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,fedavg,0.05,20,0.0,53,none,20,0.2336048693391956,,306570,fedavg_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv30_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,median,0.05,30,0.0,55,none,20,0.255220201921769,,306570,median_alpha0.05_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv30_dp0_pers0_mu0.01_modelabel_flip_seed45_datasetedge-iiotset-full,fedprox,0.1,30,0.01,45,label,20,0.1926961345966034,,306569,fedprox_alpha0.1_adv30_mu0.01
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,fedavg,0.2,20,0.0,54,none,20,0.1635096910538866,,306570,fedavg_alpha0.2_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,median,1.0,0,0.0,56,none,20,0.687346226093003,,306569,median_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed49_datasetedge-iiotset-full,krum,0.5,20,0.0,49,sign,20,0.5955704392321364,,306570,krum_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv10_dp0_pers0_mu0.1_modesign_flip_topk_seed42_datasetedge-iiotset-full,fedprox,0.1,10,0.1,42,sign,20,0.2151063884534502,,306571,fedprox_alpha0.1_adv10_mu0.1
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv10_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,fedavg,0.05,10,0.0,46,none,20,0.237923607836055,,306570,fedavg_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.2_adv0_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,median,0.2,0,0.0,49,none,20,0.6345463033933196,,306570,median_alpha0.2_adv0_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.01_modenone_seed45_datasetedge-iiotset-full,bulyan,1.0,0,0.01,45,none,20,0.6948913049267583,,306570,bulyan_alpha1.0_adv0_mu0.01
dsedge-iiotset-full_comp_fedavg_alphainf_adv30_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,fedavg,inf,30,0.0,49,none,20,0.0410019010887777,,306570,fedavg_alphainf_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,median,1.0,0,0.0,61,none,20,0.6750140357137129,,306570,median_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,fedavg,inf,0,0.0,47,none,20,0.7173451212934988,,306570,fedavg_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.2_adv30_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,median,0.2,30,0.0,52,none,20,0.3013871961324227,,306569,median_alpha0.2_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,krum,0.5,10,0.0,53,none,20,0.5834830507273618,,306570,krum_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv0_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,krum,inf,0,0.0,43,none,20,0.6826647433147763,,306570,krum_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv10_dp0_pers0_mu0.1_modetargeted_label_seed42_datasetedge-iiotset-full,fedprox,0.5,10,0.1,42,targeted,20,0.5740794174443846,,306568,fedprox_alpha0.5_adv10_mu0.1
dsedge-iiotset-full_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,median,0.05,0,0.0,47,none,20,0.5776441599477051,,306568,median_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,fedavg,0.5,30,0.0,46,none,20,0.0961610499514049,,306568,fedavg_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu1.0_seed44_datasetedge-iiotset-full,fedprox,0.1,0,1.0,44,none,20,0.7541658950922434,0.6829642366342719,229933,fedprox_alpha0.1_adv0_mu1.0
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,fedavg,0.02,0,0.0,44,none,20,0.3209905723667391,,306570,fedavg_alpha0.02_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,median,0.1,0,0.0,47,none,20,0.5840021030957322,,306571,median_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.02_adv10_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,median,0.02,10,0.0,52,none,20,0.2907409384445087,,306571,median_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alphainf_adv10_dp0_pers0_mu0.1_modetargeted_label_seed46_datasetedge-iiotset-full,bulyan,inf,10,0.1,46,targeted,20,0.5335014787756992,,306570,bulyan_alphainf_adv10_mu0.1
dsedge-iiotset-full_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.02_seed44_datasetedge-iiotset-full,fedprox,0.02,0,0.02,44,none,20,0.4429779938651779,0.5135062182562417,229933,fedprox_alpha0.02_adv0_mu0.02
dsedge-iiotset-full_comp_bulyan_alpha0.05_adv0_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,bulyan,0.05,0,0.0,58,none,20,0.6074731323413249,,306571,bulyan_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_median_alphainf_adv30_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,median,inf,30,0.0,52,none,20,0.4895566990154335,,306570,median_alphainf_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.02_adv10_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,krum,0.02,10,0.0,52,none,20,0.3050828496811769,,306571,krum_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv0_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,median,0.5,0,0.0,51,none,20,0.6415971484781644,,306570,median_alpha0.5_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alphainf_adv20_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,fedavg,inf,20,0.0,54,none,20,0.0495403805913275,,306570,fedavg_alphainf_adv20_mu0.0
